,Date(AD),Index
765,2018-05-02,"1,591.07"
766,2018-05-03,"1,594.56"
767,2018-05-06,"1,581.13"
768,2018-05-07,"1,566.67"
769,2018-05-08,"1,584.84"
770,2018-05-09,"1,576.77"
771,2018-05-10,"1,571.10"
772,2018-05-14,"1,544.19"
773,2018-05-15,"1,533.23"
774,2018-05-16,"1,542.51"
775,2018-05-17,"1,545.22"
776,2018-05-20,"1,546.25"
777,2018-05-21,"1,539.95"
778,2018-05-22,"1,532.75"
779,2018-05-23,"1,527.17"
780,2018-05-24,"1,512.64"
781,2018-05-27,"1,499.53"
782,2018-05-28,"1,547.81"
783,2018-05-29,"1,533.60"
784,2018-05-30,"1,526.31"
785,2018-05-31,"1,513.84"
786,2018-06-03,"1,483.01"
787,2018-06-04,"1,477.21"
788,2018-06-06,"1,493.45"
789,2018-06-07,"1,469.00"
790,2018-06-10,"1,446.76"
791,2018-06-11,"1,443.93"
792,2018-06-12,"1,443.46"
793,2018-06-13,"1,450.30"
794,2018-06-14,"1,454.98"
795,2018-06-17,"1,441.99"
796,2018-06-18,"1,440.72"
797,2018-06-19,"1,426.24"
798,2018-06-20,"1,419.06"
799,2018-06-21,"1,418.07"
800,2018-06-24,"1,420.35"
801,2018-06-25,"1,410.06"
802,2018-06-26,"1,395.34"
803,2018-06-27,"1,407.28"
804,2018-06-28,"1,403.85"
805,2018-07-01,"1,383.71"
806,2018-07-02,"1,387.46"
807,2018-07-03,"1,387.30"
808,2018-07-04,"1,401.18"
809,2018-07-05,"1,438.46"
810,2018-07-08,"1,436.18"
811,2018-07-09,"1,418.12"
812,2018-07-10,"1,417.65"
813,2018-07-11,"1,420.69"
814,2018-07-12,"1,401.86"
815,2018-07-15,"1,409.57"
816,2018-07-16,"1,434.16"
817,2018-07-17,"1,426.06"
818,2018-07-18,"1,416.34"
819,2018-07-19,"1,409.26"
820,2018-07-22,"1,395.84"
821,2018-07-23,"1,411.72"
822,2018-07-24,"1,414.57"
823,2018-07-25,"1,410.29"
824,2018-07-26,"1,408.31"
825,2018-07-29,"1,415.08"
826,2018-07-30,"1,415.30"
827,2018-07-31,"1,418.41"
828,2018-08-01,"1,421.88"
829,2018-08-02,"1,413.61"
830,2018-08-05,"1,424.78"
831,2018-08-06,"1,419.80"
832,2018-08-07,"1,418.49"
833,2018-08-08,"1,418.48"
834,2018-08-09,"1,417.17"
835,2018-08-12,"1,403.95"
836,2018-08-13,"1,420.17"
837,2018-08-14,"1,435.05"
838,2018-08-15,"1,471.86"
839,2018-08-16,"1,469.33"
840,2018-08-19,"1,448.51"
841,2018-08-20,"1,435.39"
842,2018-08-21,"1,432.21"
843,2018-08-22,"1,431.75"
844,2018-08-23,"1,431.93"
845,2018-08-26,"1,420.43"
846,2018-08-28,"1,429.10"
847,2018-08-29,"1,421.13"
848,2018-08-30,"1,429.04"
849,2018-09-02,"1,442.56"
850,2018-09-03,"1,455.28"
851,2018-09-04,"1,461.64"
852,2018-09-05,"1,492.43"
853,2018-09-06,"1,477.34"
854,2018-09-09,"1,462.02"
855,2018-09-10,"1,451.74"
856,2018-09-11,"1,467.38"
857,2018-09-12,"1,482.22"
858,2018-09-13,"1,493.49"
859,2018-09-16,"1,514.38"
860,2018-09-17,"1,509.23"
861,2018-09-18,"1,510.94"
862,2018-09-20,"1,515.63"
863,2018-09-23,"1,517.06"
864,2018-09-25,"1,554.88"
865,2018-09-26,"1,548.18"
866,2018-09-27,"1,544.33"
867,2018-09-30,"1,521.97"
