,Date(AD),Index
714,2019-12-11,530.87
715,2019-12-12,511.86
716,2019-12-15,527.79
717,2019-12-16,524.09
718,2019-12-17,539.93
719,2019-12-18,560.12
720,2019-12-19,565.88
721,2019-12-22,555.42
722,2019-12-22,555.42
723,2019-12-23,570.99
724,2019-12-24,572.58
725,2019-12-25,570.33
726,2019-12-26,606.05
727,2019-12-29,653.93
728,2019-12-30,669.09
729,2019-12-31,682.88
730,2020-01-01,686.72
731,2020-01-02,682.77
732,2020-01-05,689.11
733,2020-01-06,676.85
734,2020-01-07,677.87
735,2020-01-08,670.29
736,2020-01-09,674.54
737,2020-01-12,686.13
738,2020-01-13,711.25
739,2020-01-14,776.32
740,2020-01-15,839.79
741,2020-01-16,868.38
742,2020-01-19,860.40
743,2020-01-20,805.81
744,2020-01-21,814.02
745,2020-01-22,802.89
746,2020-01-23,791.23
747,2020-01-26,774.51
748,2020-01-27,809.09
749,2020-01-28,785.54
750,2020-01-29,801.84
751,2020-01-30,786.53
752,2020-02-02,785.91
753,2020-02-03,783.53
754,2020-02-04,775.81
755,2020-02-05,803.86
756,2020-02-06,802.66
757,2020-02-09,797.03
758,2020-02-10,805.44
759,2020-02-11,794.77
760,2020-02-12,808.22
761,2020-02-13,832.11
762,2020-02-16,843.13
763,2020-02-17,885.10
764,2020-02-18,888.05
765,2020-02-19,896.34
766,2020-02-20,886.49
767,2020-02-23,959.59
768,2020-02-24,944.18
769,2020-02-25,991.27
770,2020-02-26,992.22
771,2020-02-27,943.79
772,2020-03-01,920.87
773,2020-03-02,896.11
774,2020-03-03,876.66
775,2020-03-04,873.69
776,2020-03-05,855.97
777,2020-03-10,788.66
778,2020-03-11,854.14
779,2020-03-12,842.05
780,2020-03-15,798.26
781,2020-03-16,800.74
782,2020-03-17,751.27
783,2020-03-18,775.64
784,2020-03-19,774.28
785,2020-03-22,763.72
786,2020-05-13,751.05
787,2020-06-29,790.39
788,2020-06-30,856.12
789,2020-07-01,889.60
790,2020-07-05,814.37
791,2020-07-06,828.85
792,2020-07-07,863.46
793,2020-07-08,878.77
794,2020-07-09,860.23
795,2020-07-12,861.28
796,2020-07-13,877.71
797,2020-07-14,863.14
798,2020-07-15,876.05
799,2020-07-16,889.96
800,2020-07-20,852.11
801,2020-07-21,873.95
802,2020-07-22,866.01
803,2020-07-23,873.95
804,2020-07-26,882.46
805,2020-07-27,875.39
806,2020-07-28,858.07
807,2020-07-29,846.83
808,2020-07-30,850.52
809,2020-08-02,833.82
810,2020-08-03,843.26
811,2020-08-06,832.04
812,2020-08-09,843.92
813,2020-08-10,854.06
814,2020-08-11,834.79
815,2020-08-12,829.86
816,2020-08-13,830.39
817,2020-08-16,841.34
818,2020-08-17,848.46
819,2020-08-18,859.02
820,2020-08-19,846.74
821,2020-08-20,866.86
822,2020-08-23,864.30
823,2020-08-24,878.03
824,2020-08-25,874.96
825,2020-08-26,873.84
826,2020-08-27,859.54
827,2020-08-30,877.60
828,2020-08-31,895.66
829,2020-09-02,911.50
830,2020-09-03,901.78
831,2020-09-06,924.41
832,2020-09-07,947.37
833,2020-09-08,"1,028.67"
834,2020-09-09,"1,063.57"
835,2020-09-10,"1,033.36"
836,2020-09-13,"1,004.15"
837,2020-09-14,"1,003.09"
838,2020-09-15,989.34
839,2020-09-16,"1,010.27"
840,2020-09-17,"1,016.83"
841,2020-09-21,"1,005.84"
842,2020-09-22,"1,003.70"
843,2020-09-23,"1,018.66"
844,2020-09-24,"1,089.51"
845,2020-09-27,"1,087.57"
846,2020-09-28,"1,072.88"
847,2020-09-29,"1,048.88"
848,2020-09-30,"1,037.79"
849,2020-10-01,"1,057.33"
850,2020-10-04,"1,073.10"
851,2020-10-05,"1,055.92"
852,2020-10-06,"1,064.07"
853,2020-10-07,"1,070.97"
854,2020-10-08,"1,068.60"
855,2020-10-11,"1,048.91"
856,2020-10-12,"1,051.08"
857,2020-10-13,"1,052.57"
858,2020-10-14,"1,048.84"
859,2020-10-15,"1,052.03"
860,2020-10-18,"1,065.23"
861,2020-10-19,"1,063.54"
862,2020-10-20,"1,066.49"
863,2020-10-21,"1,089.89"
864,2020-10-22,"1,099.22"
865,2020-10-28,"1,090.40"
866,2020-10-29,"1,105.35"
867,2020-11-01,"1,129.72"
868,2020-11-02,"1,164.24"
869,2020-11-03,"1,220.15"
870,2020-11-04,"1,245.46"
871,2020-11-05,"1,226.44"
872,2020-11-08,"1,331.63"
873,2020-11-09,"1,390.43"
874,2020-11-10,"1,499.92"
875,2020-11-11,"1,649.75"
876,2020-11-12,"1,814.46"
877,2020-11-18,"1,995.54"
878,2020-11-19,"2,193.94"
879,2020-11-22,"2,069.17"
880,2020-11-23,"2,098.35"
881,2020-11-24,"2,270.98"
882,2020-11-25,"2,450.97"
883,2020-11-26,"2,320.31"
884,2020-11-29,"2,284.94"
885,2020-11-30,"2,436.01"
886,2020-12-01,"2,328.36"
887,2020-12-02,"2,311.74"
888,2020-12-03,"2,151.32"
889,2020-12-06,"1,991.78"
890,2020-12-07,"2,122.68"
891,2020-12-08,"2,036.29"
892,2020-12-09,"1,937.02"
893,2020-12-10,"1,975.05"
894,2020-12-13,"1,945.18"
895,2020-12-14,"2,106.94"
896,2020-12-15,"2,052.39"
897,2020-12-16,"2,076.54"
898,2020-12-17,"2,018.54"
899,2020-12-20,"1,902.42"
900,2020-12-21,"1,894.79"
901,2020-12-22,"1,972.28"
902,2020-12-23,"1,961.45"
903,2020-12-24,"1,978.43"
904,2020-12-27,"1,971.12"
905,2020-12-28,"1,932.37"
906,2020-12-29,"1,929.15"
907,2020-12-30,"2,111.38"
908,2020-12-31,"2,299.10"
909,2021-01-03,"2,520.67"
910,2021-01-04,"2,516.90"
911,2021-01-05,"2,370.33"
912,2021-01-06,"2,349.35"
913,2021-01-07,"2,461.96"
914,2021-01-10,"2,539.98"
915,2021-01-11,"2,526.69"
916,2021-01-12,"2,511.29"
917,2021-01-13,"2,520.34"
918,2021-01-17,"2,753.31"
919,2021-01-18,"2,934.34"
920,2021-01-19,"2,973.96"
921,2021-01-20,"2,965.05"
922,2021-01-21,"2,967.52"
923,2021-01-24,"2,894.17"
924,2021-01-25,"2,984.94"
925,2021-01-26,"2,892.52"
926,2021-01-27,"2,925.48"
927,2021-01-28,"2,920.49"
928,2021-01-31,"2,900.53"
929,2021-02-01,"2,950.03"
