,Date(AD),Index
597,2017-08-09,"1,661.72"
598,2017-08-10,"1,653.53"
599,2017-08-13,"1,642.13"
600,2017-08-15,"1,629.16"
601,2017-08-16,"1,632.66"
602,2017-08-17,"1,629.75"
603,2017-08-20,"1,617.97"
604,2017-08-21,"1,611.57"
605,2017-08-22,"1,614.05"
606,2017-08-23,"1,611.27"
607,2017-08-24,"1,617.81"
608,2017-08-27,"1,622.32"
609,2017-08-28,"1,612.91"
610,2017-08-30,"1,598.36"
611,2017-08-31,"1,580.03"
612,2017-09-04,"1,554.56"
613,2017-09-06,"1,566.50"
614,2017-09-07,"1,554.55"
615,2017-09-10,"1,519.66"
616,2017-09-11,"1,523.26"
617,2017-09-12,"1,502.20"
618,2017-09-13,"1,493.20"
619,2017-09-14,"1,530.31"
620,2017-09-17,"1,547.94"
621,2017-09-18,"1,543.70"
622,2017-09-20,"1,539.81"
623,2017-09-24,"1,536.92"
624,2017-09-25,"1,545.44"
625,2017-09-26,"1,549.46"
626,2017-10-03,"1,556.35"
627,2017-10-04,"1,542.65"
628,2017-10-08,"1,510.01"
629,2017-10-09,"1,501.89"
630,2017-10-10,"1,502.63"
631,2017-10-11,"1,505.99"
632,2017-10-12,"1,510.02"
633,2017-10-15,"1,518.28"
634,2017-10-16,"1,564.90"
635,2017-10-17,"1,559.18"
636,2017-10-18,"1,568.35"
637,2017-10-22,"1,571.92"
638,2017-10-23,"1,568.30"
639,2017-10-24,"1,567.64"
640,2017-10-25,"1,553.72"
641,2017-10-29,"1,540.23"
642,2017-10-30,"1,536.72"
643,2017-10-31,"1,533.53"
644,2017-11-01,"1,526.51"
645,2017-11-02,"1,522.81"
646,2017-11-05,"1,496.46"
647,2017-11-06,"1,493.42"
648,2017-11-07,"1,484.45"
649,2017-11-08,"1,466.62"
650,2017-11-09,"1,460.73"
651,2017-11-12,"1,477.14"
652,2017-11-13,"1,490.88"
653,2017-11-14,"1,516.02"
654,2017-11-15,"1,504.79"
655,2017-11-16,"1,489.06"
656,2017-11-19,"1,475.72"
657,2017-11-20,"1,469.16"
658,2017-11-21,"1,472.24"
659,2017-11-22,"1,480.26"
660,2017-11-23,"1,493.29"
661,2017-11-26,"1,514.34"
662,2017-11-27,"1,513.74"
663,2017-11-28,"1,523.86"
664,2017-11-29,"1,536.12"
665,2017-11-30,"1,537.67"
666,2017-12-04,"1,526.77"
667,2017-12-05,"1,524.87"
668,2017-12-06,"1,536.54"
669,2017-12-10,"1,530.49"
670,2017-12-11,"1,527.75"
671,2017-12-12,"1,510.21"
672,2017-12-13,"1,520.74"
673,2017-12-14,"1,520.15"
674,2017-12-17,"1,509.14"
675,2017-12-18,"1,508.25"
676,2017-12-19,"1,493.76"
677,2017-12-20,"1,484.47"
678,2017-12-21,"1,472.15"
679,2017-12-24,"1,467.68"
680,2017-12-26,"1,447.04"
681,2017-12-27,"1,425.51"
682,2017-12-28,"1,414.78"
683,2017-12-31,"1,390.58"
684,2018-01-01,"1,434.80"
685,2018-01-02,"1,437.24"
686,2018-01-03,"1,416.61"
687,2018-01-04,"1,423.83"
688,2018-01-07,"1,431.80"
689,2018-01-08,"1,443.80"
690,2018-01-09,"1,456.07"
691,2018-01-10,"1,440.29"
692,2018-01-14,"1,431.10"
693,2018-01-16,"1,413.71"
694,2018-01-17,"1,406.52"
695,2018-01-21,"1,402.67"
696,2018-01-22,"1,402.09"
697,2018-01-23,"1,393.04"
698,2018-01-24,"1,394.73"
699,2018-01-25,"1,404.53"
700,2018-01-28,"1,405.95"
701,2018-01-29,"1,402.23"
702,2018-01-31,"1,404.49"
703,2018-02-01,"1,411.52"
704,2018-02-04,"1,410.51"
705,2018-02-05,"1,400.05"
706,2018-02-06,"1,394.03"
707,2018-02-07,"1,382.02"
708,2018-02-08,"1,391.03"
709,2018-02-11,"1,384.71"
710,2018-02-12,"1,380.29"
711,2018-02-14,"1,388.94"
712,2018-02-15,"1,424.95"
713,2018-02-18,"1,413.90"
714,2018-02-20,"1,396.72"
715,2018-02-21,"1,387.08"
716,2018-02-22,"1,386.98"
717,2018-02-25,"1,374.73"
718,2018-02-26,"1,358.95"
719,2018-02-27,"1,364.81"
720,2018-02-28,"1,345.99"
721,2018-03-04,"1,304.43"
722,2018-03-05,"1,287.74"
723,2018-03-06,"1,296.44"
724,2018-03-07,"1,315.13"
725,2018-03-11,"1,284.09"
726,2018-03-12,"1,277.01"
727,2018-03-13,"1,281.90"
728,2018-03-14,"1,285.96"
729,2018-03-15,"1,288.36"
730,2018-03-18,"1,278.96"
731,2018-03-19,"1,270.52"
732,2018-03-20,"1,255.47"
733,2018-03-21,"1,231.07"
734,2018-03-22,"1,220.44"
735,2018-03-26,"1,168.55"
736,2018-03-27,"1,207.71"
737,2018-03-28,"1,204.81"
738,2018-03-29,"1,220.29"
739,2018-04-01,"1,196.24"
740,2018-04-02,"1,192.96"
741,2018-04-03,"1,199.00"
742,2018-04-04,"1,226.45"
743,2018-04-05,"1,250.39"
744,2018-04-08,"1,294.65"
745,2018-04-09,"1,287.78"
746,2018-04-10,"1,270.23"
747,2018-04-11,"1,273.33"
748,2018-04-12,"1,277.55"
749,2018-04-15,"1,280.15"
750,2018-04-16,"1,297.57"
751,2018-04-17,"1,331.18"
752,2018-04-18,"1,363.01"
753,2018-04-19,"1,388.31"
754,2018-04-22,"1,438.49"
755,2018-04-23,"1,410.85"
756,2018-04-24,"1,394.86"
757,2018-04-25,"1,386.47"
758,2018-04-26,"1,357.22"
759,2018-04-29,"1,349.01"
760,2018-05-02,"1,360.38"
761,2018-05-03,"1,366.15"
762,2018-05-06,"1,353.64"
763,2018-05-07,"1,345.37"
764,2018-05-08,"1,361.02"
765,2018-05-09,"1,356.15"
766,2018-05-10,"1,348.45"
